,id,title,budget,revenue,revenue,release_date,imdb_id,original_language
34839,51411,Ma and Pa Kettle Go to Town,0,0.0,0.0,1950-01-04,tt0042697,en
34840,63441,Masked Avengers,0,0.0,0.0,1981-05-15,tt0082153,en
34841,48300,Return of the One-Armed Swordsman,0,0.0,0.0,1969-02-28,tt0064265,zh
34842,70747,Huacho,0,0.0,0.0,2009-05-14,tt1157552,de
34843,102428,Salomé,0,0.0,0.0,2002-11-22,tt0332743,en
34844,217919,Salomé,0,0.0,0.0,2013-08-10,tt3112900,en
34845,96951,Salomé,350000,0.0,0.0,1923-02-15,tt0013571,en
34846,59405,Ten Tigers of Kwangtung,0,0.0,0.0,1979-12-25,tt0080002,zh
34847,72560,Federal Bank Heist,0,0.0,0.0,2011-07-22,tt1579223,pt
34848,128780,The Christmas That Almost Wasn't,0,0.0,0.0,1966-11-23,tt0059032,en
34849,66160,Flying Guillotine II,0,0.0,0.0,1978-01-19,tt0075802,en
34850,62071,The Flying Guillotine,0,0.0,0.0,1975-02-18,tt0071512,zh
34851,189279,The Invisible Menace,0,0.0,0.0,1938-01-22,tt0030277,en
34852,79367,The Venetian Affair,0,0.0,0.0,1967-01-18,tt0062432,en
34853,48943,Young and Dangerous 5,0,0.0,0.0,1998-01-01,tt0163511,cn
34854,318373,Young Tiger,0,0.0,0.0,2015-01-14,tt3399042,fr
34855,177317,West Of Shanghai,0,0.0,0.0,1937-10-30,tt0029754,en
34856,334527,Criminal Activities,7000000,0.0,0.0,2015-11-20,tt3687310,en
34857,60836,Wild Times,0,0.0,0.0,1980-01-24,tt0081755,en
34858,161620,Wonder Woman,0,0.0,0.0,1974-03-12,tt0072419,en
34859,166207,Pápa Piquillo,0,0.0,0.0,1998-12-18,tt0194283,es
34860,356898,Hong Kong Trilogy: Preschooled Preoccupied Preposterous,0,0.0,0.0,2015-09-12,tt4819804,cn
34861,293982,Warsaw 44,6700000,0.0,0.0,2014-09-19,tt3765326,pl
34862,346755,The Red Spider,0,0.0,0.0,2015-07-06,tt4817256,cs
34863,309018,Life Inside Out,0,0.0,0.0,2014-10-17,tt2543508,en
34864,343880,A Murder in the Park,0,0.0,0.0,2015-06-26,tt3168808,en
34865,108794,Sharpe's Revenge,0,0.0,0.0,1997-05-07,tt0120110,en
34866,65020,The Taint,0,0.0,0.0,2010-01-01,tt1667133,fr
34867,336222,Rams,0,0.0,0.0,2015-05-28,tt3296658,is
34868,329066,Those Who Feel the Fire Burning,0,0.0,0.0,2014-11-22,tt4119052,en
34869,56718,The Mind Snatchers,0,0.0,0.0,1972-06-28,tt0068677,en
34870,295602,Becoming Me,0,0.0,0.0,2014-09-24,tt3833744,en
34871,86211,Deep Blues,0,0.0,0.0,1992-04-01,tt0101697,en
34872,172443,His Picture in the Papers,0,0.0,0.0,1916-02-13,tt0006809,en
34873,219466,Dancing on the Edge,0,0.0,0.0,2013-02-04,tt2163315,en
34874,306060,Richard Pryor: Icon,0,0.0,0.0,2014-11-23,tt4226446,en
34875,215881,Plush,0,0.0,0.0,2013-09-13,tt2226519,en
34876,39446,At Risk,5000000,0.0,0.0,2010-04-10,tt1492723,en
34877,38119,Neil Young & Crazy Horse: Rust Never Sleeps,0,0.0,0.0,1979-08-15,tt0079834,en
34878,65799,The Sea Shall Not Have Them,0,0.0,0.0,1954-06-01,tt0047463,en
34879,293456,For Some Inexplicable Reason,0,0.0,0.0,2014-10-30,tt3496334,hu
34880,294640,Afterlife,0,0.0,0.0,2014-09-11,tt3774870,hu
34881,324573,Love is All: 100 Years of Love & Courtship,0,0.0,0.0,2014-12-07,tt4401342,en
34882,364089,Anthony Jeselnik: Thoughts and Prayers,0,0.0,0.0,2015-10-16,tt5087554,en
34883,157050,Anthony Jeselnik: Caligula,0,0.0,0.0,2013-01-13,tt2624662,en
34884,363810,The Leisure Class,3000000,0.0,0.0,2015-11-02,tt5045592,en
34885,52255,"Bi, Don't Be Afraid",0,0.0,0.0,2010-05-19,tt1517160,vi
34886,353285,Taikon,0,0.0,0.0,2015-10-02,tt4893244,sv
34887,237960,Starring Adam West,0,0.0,0.0,2013-03-13,tt2719448,en
34888,323679,Manson Family Vacation,0,0.0,0.0,2015-03-16,tt3275216,en
34889,257088,Point Break,105000000,133718711.0,133718711.0,2015-12-03,tt2058673,en
34890,119482,Poppies Are Also Flowers,0,0.0,0.0,1966-10-16,tt0060848,en
34891,68865,The Amazons,0,0.0,0.0,1973-12-15,tt0070140,it
34892,3013,Bloodline,0,0.0,0.0,1979-01-01,tt0078879,en
34893,27112,Corridor of Mirrors,0,0.0,0.0,1948-07-24,tt0040246,en
34894,32665,The Jigsaw Man,0,0.0,0.0,1984-08-24,tt0085755,en
34895,31060,Recep İvedik,500000,5330000.0,5330000.0,2008-02-22,tt1193516,tr
34896,31061,Recep İvedik 2,0,0.0,0.0,2009-02-13,tt1373215,en
34897,32926,Recep İvedik 3,0,0.0,0.0,2010-02-12,tt1577061,en
34898,257343,Recep İvedik 4,0,149521495.0,149521495.0,2014-02-20,tt3477064,tr
34899,78401,Tangerine,0,0.0,0.0,2008-10-23,tt1352455,en
34900,255533,The Kidnapping of Michel Houellebecq,0,0.0,0.0,2014-08-27,tt3504542,fr
34901,23126,Midnight Manhunt,0,0.0,0.0,1945-07-27,tt0037960,en
34902,348060,Antigang,0,0.0,0.0,2015-08-19,tt4232610,fr
34903,210293,The Smile Man,0,0.0,0.0,2013-06-15,tt2987342,en
34904,310491,Glassland,0,0.0,0.0,2015-04-17,tt3407428,en
34905,114377,The Ventriloquist,0,0.0,0.0,2012-06-02,tt2187474,en
34906,143169,Envelope,0,0.0,0.0,2012-05-28,tt2174736,en
34907,291290,Submerged,0,0.0,0.0,2015-11-27,tt3236976,en
34908,306464,Family Guy Presents: Seth and Alex's almost live comedy show,0,0.0,0.0,2009-11-08,tt1532515,en
34909,352197,Heart of a Dog,0,0.0,0.0,2015-10-21,tt4935446,en
34910,174611,Bedfellows,0,0.0,0.0,2008-08-11,tt1354678,en
34911,63880,Adieu Philippine,0,0.0,0.0,1962-09-25,tt0143088,fr
34912,104515,The Lord's Lantern in Budapest,0,0.0,0.0,1999-01-28,tt0185534,hu
34913,34792,Petey Wheatstraw,0,0.0,0.0,1977-11-01,tt0078078,en
34914,339274,Tamasha,0,0.0,0.0,2015-11-27,tt3148502,hi
34915,191850,Room 8,0,0.0,0.0,2013-04-26,tt2949338,en
34916,94251,"Tall, Dark and Handsome",0,0.0,0.0,1941-01-24,tt0034262,en
34917,76084,Tarzan's Fight for Life,0,0.0,0.0,1958-08-15,tt0052275,en
34918,232034,The Desert Song,0,0.0,0.0,1953-05-30,tt0045680,en
34919,43524,Iceland,0,0.0,0.0,1942-09-21,tt0034886,en
34920,31770,"Hello, Frisco, Hello",0,0.0,0.0,1943-03-26,tt0035982,en
34921,42298,Dressed to Kill,0,0.0,0.0,1941-08-08,tt0033558,en
34922,24647,Hälsoresan,0,0.0,0.0,1999-12-25,tt0166653,en
34923,336691,Paternity Leave,0,0.0,0.0,2015-11-24,tt3300442,en
34924,368330,Katyar Kaljat Ghusali,1500000,4400000.0,4400000.0,2015-11-12,tt5190958,mr
34925,80775,Away All Boats,0,0.0,0.0,1956-08-16,tt0048971,en
34926,72903,The Midnight Story,0,0.0,0.0,1957-08-01,tt0050704,en
34927,36520,Playgirl,0,0.0,0.0,1954-04-21,tt0047355,en
34928,333696,Naked Among Wolves,0,0.0,0.0,2015-04-01,tt3822818,de
34929,77861,The Execution of Private Slovik,0,0.0,0.0,1974-03-13,tt0071477,en
34930,84520,The Bunny Game,0,0.0,0.0,2010-01-01,tt1522846,en
34931,355020,Winter on Fire: Ukraine's Fight for Freedom,0,0.0,0.0,2015-10-09,tt4908644,uk
34932,205749,The List,0,0.0,0.0,2013-07-05,tt2150511,en
34933,159897,Man Walking Around a Corner,0,0.0,0.0,1887-08-18,tt2075247,xx
34934,96882,Accordion Player,0,0.0,0.0,1888-01-01,tt1758563,xx
34935,32571,"Monkeyshines, No. 1",0,0.0,0.0,1890-11-21,tt0361921,en
34936,33315,"Monkeyshines, No. 2",0,0.0,0.0,1890-11-21,tt0416046,xx
34937,194079,Sallie Gardner at a Gallop,0,0.0,0.0,1878-06-14,tt2221420,en
34938,16464,Traffic Crossing Leeds Bridge,0,0.0,0.0,1888-10-15,tt0343112,xx
34939,33316,London's Trafalgar Square,0,0.0,0.0,1890-01-01,tt1202028,xx
34940,315946,Passage of Venus,0,0.0,0.0,1874-12-09,tt3155794,xx
34941,105885,eCupid,0,0.0,0.0,2011-06-23,tt1754944,en
34942,353464,Talvar,0,0.0,0.0,2015-09-14,tt4934950,hi
34943,70690,Cinderella '80,0,0.0,0.0,1984-02-16,tt0085316,it
34944,68797,The Quack,0,0.0,0.0,1982-04-12,tt0084953,pl
34945,104852,Newark Athlete,0,0.0,0.0,1891-05-01,tt0241763,xx
34946,249914,Pestonjee,0,0.0,0.0,1988-03-01,tt0095857,en
34947,284288,Mary Kom,224056,15536328.0,15536328.0,2014-09-05,tt3001638,hi
34948,184002,Dirty Hands,0,0.0,0.0,1989-10-04,tt0097753,en
34949,123623,A Summer Story,0,0.0,0.0,1988-08-11,tt0096189,en
34950,14074,Wolf,0,0.0,0.0,2008-04-04,tt0937378,en
34951,64508,Hard to Be a God,0,0.0,0.0,1989-09-09,tt0097292,de
34952,100468,They Have Changed Their Face,0,0.0,0.0,1971-07-02,tt0067178,it
34953,29539,Emmanuelle in Soho,0,0.0,0.0,1981-01-01,tt0124464,en
34954,49722,"Continental, a Film Without Guns",0,0.0,0.0,2007-11-09,tt1093815,fr
34955,42809,Kanto Wanderer,0,0.0,0.0,1963-11-23,tt0057219,ja
34956,341895,Premam,6200000,11000000.0,11000000.0,2015-05-29,tt4679210,ml
34957,48845,Soula Ela Xana,0,0.0,0.0,2009-03-19,tt1386486,en
34958,345575,The Saboteurs,0,0.0,0.0,2015-01-04,tt3280150,no
34959,103947,3x3,0,0.0,0.0,2009-03-12,tt1654725,en
34960,79825,Falling Overnight,50000,0.0,0.0,2011-11-11,tt1673736,en
34961,292177,My Little Pony: Equestria Girls - Rainbow Rocks,0,0.0,0.0,2014-09-27,tt3529198,en
34962,349158,My Little Pony: Equestria Girls - Friendship Games,0,0.0,0.0,2015-09-26,tt4450396,fr
34963,171277,The House Across the Street,0,0.0,0.0,2015-04-10,tt2363449,en
34964,369165,The Ties That Bind,0,0.0,0.0,2015-11-27,tt5161392,en
34965,105098,The Man with Icy Eyes,0,0.0,0.0,1971-04-10,tt0067913,en
34966,158079,"$100,000 for Ringo",0,0.0,0.0,1965-11-18,tt0060937,it
34967,203888,The Spy with Ten Faces,0,0.0,0.0,1966-02-24,tt0059425,it
34968,112503,Django Shoots First,0,0.0,0.0,1966-10-28,tt0061582,it
34969,98085,Operation Kid Brother,0,0.0,0.0,1967-04-20,tt0062078,it
34970,79426,Crime Boss,0,0.0,0.0,1972-08-08,tt0068566,en
34971,78546,The Antichrist,0,0.0,0.0,1974-11-22,tt0071150,it
34972,29607,Miami Golem,0,0.0,0.0,1985-11-12,tt0093533,en
34973,130754,Souls of Zen: Ancestors and Agency in Contemporary Japanese Temple Buddhism,100000,0.0,0.0,2012-06-01,tt2294819,en
34974,336884,Dark Woods II,0,0.0,0.0,2015-10-09,tt2664880,no
34975,339751,Hitchcock/Truffaut,0,0.0,0.0,2015-09-04,tt3748512,en
34976,295748,Pek Yakında,0,0.0,0.0,2014-10-02,tt3698408,tr
34977,34666,The Swissmakers,0,0.0,0.0,1978-11-03,tt0078212,de
34978,299687,The 5th Wave,38000000,109906372.0,109906372.0,2016-01-14,tt2304933,en
34979,16047,Go with Peace Jamil,0,0.0,0.0,2008-05-30,tt0431842,en
34980,51210,Prancer Returns,0,0.0,0.0,2001-11-20,tt0273995,en
34981,129577,A Few Dollars for Django,0,0.0,0.0,1966-09-09,tt0060084,it
34982,90092,Street Law,0,0.0,0.0,1974-09-17,tt0071330,it
34983,93708,"Cry, Onion!",0,39598448.0,39598448.0,1975-08-25,tt0072785,it
34984,39979,The Big Racket,0,0.0,0.0,1976-08-12,tt0074586,it
34985,68863,The Heroin Busters,0,0.0,0.0,1977-08-13,tt0076877,it
34986,130322,Kill Them All and Come Back Alone,0,0.0,0.0,1968-12-31,tt0062659,it
34987,24971,Eagles Over London,0,0.0,0.0,1969-09-20,tt0064571,en
34988,64739,Day of the Cobra,0,0.0,0.0,1980-08-12,tt0082451,it
34989,69152,Escape from the Bronx,0,0.0,0.0,1983-09-02,tt0089104,it
34990,42764,Jonathan of the Bears,0,0.0,0.0,1995-04-21,tt0110207,it
34991,73740,Johnny Hamlet,0,0.0,0.0,1968-03-22,tt0063479,it
34992,22359,Any Gun Can Play,0,0.0,0.0,1967-09-26,tt0062429,it
34993,143936,Payment in Blood,0,0.0,0.0,1967-04-14,tt0063587,it
34994,213755,Extralarge: Black Magic,0,0.0,0.0,1992-11-22,tt0101835,de
34995,364067,A Very Murray Christmas,0,0.0,0.0,2015-12-04,tt4537842,en
34996,312100,Elf: Buddy's Musical Christmas,0,0.0,0.0,2014-12-16,tt4147830,en
34997,73901,Wakko's Wish,0,0.0,0.0,1999-12-20,tt0164226,en
34998,321666,600 Miles,0,0.0,0.0,2016-07-15,tt3685622,es
34999,307103,Serial Killer 1,5290000,0.0,0.0,2015-01-07,tt3433632,fr
35000,326874,L'Art de la fugue,0,0.0,0.0,2015-03-04,tt2094872,fr
35001,103012,Lucky,0,0.0,0.0,2011-09-11,tt1702543,en
35002,255869,Pleased to Meet Me,0,0.0,0.0,2013-10-10,tt2400256,en
35003,56255,Executive Koala,0,0.0,0.0,2005-10-28,tt0830581,en
35004,354625,Orania,0,0.0,0.0,2013-06-13,tt2306687,en
35005,75393,The Power of Fear,0,0.0,0.0,2006-06-06,tt0483200,en
35006,293082,"10,000 Days",0,0.0,0.0,2014-11-23,tt3530690,en
35007,341744,Truman,0,9027600.0,9027600.0,2015-10-30,tt3754940,es
35008,17007,Call Me Claus,0,0.0,0.0,2001-12-02,tt0272018,en
35009,26571,Downtown '81,0,0.0,0.0,1981-01-01,tt0208993,en
35010,353311,The Wiz Live!,0,0.0,0.0,2015-12-03,tt4718770,en
35011,134743,Who Am I This Time?,0,0.0,0.0,1982-02-02,tt0083325,en
35012,317953,Spud 3: Learning to Fly,0,0.0,0.0,2014-12-16,tt3121562,en
35013,43783,Song of the Islands,0,0.0,0.0,1942-03-13,tt0035361,en
35014,36361,House Calls,0,28460702.0,28460702.0,1978-03-15,tt0077699,en
35015,184440,Awaken,0,0.0,0.0,2013-04-09,tt1894616,en
35016,128899,Bardelys the Magnificent,0,0.0,0.0,1926-09-30,tt0016627,en
35017,202727,Cattle Town,0,0.0,0.0,1952-09-06,tt0044490,en
35018,36789,"Hook, Line and Sinker",0,0.0,0.0,1930-12-26,tt0020987,en
35019,111570,It's in the Bag!,0,0.0,0.0,1945-04-21,tt0037823,en
35020,298026,Reaper,0,0.0,0.0,2015-06-05,tt3081268,en
35021,214758,"Easy Sex, Sad Movies",0,0.0,0.0,2014-03-11,tt2419986,es
35022,161076,Some Kind of a Nut,0,0.0,0.0,1969-09-14,tt0065010,en
35023,16422,The Caller,0,0.0,0.0,2008-09-26,tt1049956,en
35024,272255,The Dude Goes West,0,0.0,0.0,1948-05-30,tt0040305,en
35025,285908,The Last Breath,3800000,559298.0,559298.0,1999-03-25,tt0191076,fr
35026,254918,Louder Than Words,0,0.0,0.0,2013-10-11,tt1641401,en
35027,358980,Apocalipsis sobre el río amarillo,0,0.0,0.0,1960-03-25,tt0052570,it
35028,13591,Eddie Izzard: Unrepeatable,0,0.0,0.0,1994-10-03,tt0111562,en
35029,345637,Sanjay's Super Team,0,0.0,0.0,2015-11-25,tt4661600,en
35030,336882,The Wave,5904067,12975143.0,12975143.0,2015-08-28,tt3616916,no
35031,333555,Schneider vs. Bax,3000000,0.0,0.0,2015-05-28,tt3430416,nl
35032,315868,Cosmos,0,0.0,0.0,2015-12-03,tt4035268,fr
35033,256546,A Small September Affair,0,0.0,0.0,2014-02-14,tt3142872,tr
35034,105085,Cold Eyes of Fear,0,0.0,0.0,1971-04-06,tt0067511,en
35035,279179,Wir tun es für Geld,0,0.0,0.0,2014-06-27,tt3638690,de
35036,61535,If the Shoe Fits,0,0.0,0.0,1990-12-12,tt0099826,en
35037,256375,If I Had Four Dromedaries,0,0.0,0.0,1966-01-01,tt0060975,fr
35038,79435,Night Wind,0,0.0,0.0,1999-03-03,tt0187579,fr
35039,334028,Some Kind Of Hate,0,0.0,0.0,2015-05-02,tt3698558,en
35040,152539,L'Allée du Roi,0,0.0,0.0,1995-01-01,tt0112326,fr
35041,58384,Drowning Ghost,0,0.0,0.0,2004-10-14,tt0375100,en
35042,68437,Svart Lucia,0,0.0,0.0,1992-12-11,tt0105502,sv
35043,325039,Lady of Csejte,2000000,0.0,0.0,2015-02-26,tt2947556,ru
35044,16079,The Visitors,0,0.0,0.0,1988-04-29,tt0094730,sv
35045,258147,Highway of Tears,0,0.0,0.0,2014-03-06,tt2175928,en
35046,297859,Drone,0,0.0,0.0,2014-04-10,tt3801730,en
35047,289174,The President,0,0.0,0.0,2014-08-30,tt3966942,ka
35048,215740,Home from Home – Chronicle of a Vision,0,0.0,0.0,2013-10-03,tt1998204,de
35049,24563,Mars Needs Women,0,0.0,0.0,1967-01-01,tt0060672,en
35050,361042,The Hollow,2000000,0.0,0.0,2015-10-24,tt4472596,en
35051,32206,Quantum Apocalypse,2500000,0.0,0.0,2010-02-24,tt1265621,en
35052,172721,End of the World,0,0.0,0.0,2013-02-22,tt2139851,en
35053,149722,The 12 Disasters of Christmas,0,0.0,0.0,2012-12-02,tt2325993,en
35054,353257,Earthfall,0,0.0,0.0,2015-06-22,tt3630556,en
35055,302666,10.0 Earthquake,0,0.0,0.0,2014-10-15,tt3488056,en
35056,246594,Mega Shark vs. Mecha Shark,0,0.0,0.0,2014-01-28,tt3152098,en
35057,340275,Chi-Raq,0,0.0,0.0,2015-12-04,tt4594834,en
35058,197599,Fateful Findings,0,0.0,0.0,2013-05-25,tt2332623,en
35059,10124,Heartstopper,3000000,0.0,0.0,2006-01-01,tt0485774,en
35060,221801,Naked as We Came,0,0.0,0.0,2013-09-13,tt1754257,en
35061,348150,Jim Henson’s Turkey Hollow,0,0.0,0.0,2015-11-21,tt5145828,en
35062,71744,Eating Out: Drama Camp,0,0.0,0.0,2011-07-01,tt1833845,en
35063,216983,Madeline: Lost in Paris,0,0.0,0.0,1999-08-20,tt0272183,en
35064,331836,Babysitting 2,0,0.0,0.0,2015-12-02,tt4400058,fr
35065,291868,My Life Directed by Nicolas Winding Refn,0,0.0,0.0,2014-09-18,tt4029998,en
35066,4540,Emil and the Detectives,0,0.0,0.0,1931-12-02,tt0021836,de
35067,53385,The Knockout,0,0.0,0.0,1914-06-11,tt0004194,en
35068,30982,The Tramp,0,0.0,0.0,1915-04-12,tt0006177,en
35069,370524,Rageh Inside Iran,0,0.0,0.0,2007-07-01,tt1075380,en
35070,15701,The Irrefutable Truth About Demons,500000,0.0,0.0,2000-05-01,tt0267601,en
35071,45438,Tokyo Raiders,0,0.0,0.0,2000-01-28,tt0233600,cn
35072,42649,The Queen,0,0.0,0.0,1968-01-01,tt0063477,en
35073,196253,Weekend of a Champion,0,0.0,0.0,1972-05-31,tt0068178,en
35074,327016,Weekend of a Champion,0,0.0,0.0,2013-10-09,tt3504226,en
35075,33318,Men Boxing,0,0.0,0.0,1891-04-30,tt0241715,xx
35076,277069,No Tomorrow,0,0.0,0.0,2010-01-01,tt1877727,en
35077,23150,The Garden of Sinners - Chapter 1: Overlooking View,0,0.0,0.0,2007-12-01,tt1155650,ja
35078,23151,The Garden of Sinners - Chapter 2: A Study in Murder (Part 1),0,0.0,0.0,2007-12-29,tt1155651,ja
35079,23153,The Garden of Sinners - Chapter 3: Remaining Sense of Pain,0,0.0,0.0,2008-02-09,tt1155652,ja
35080,23166,The Garden of Sinners - Chapter 6: Oblivion Recording,0,0.0,0.0,2008-12-20,tt1343089,ja
35081,23167,The Garden of Sinners - Chapter 7: A Study in Murder (Part 2),0,0.0,0.0,2009-08-08,tt1345776,ja
35082,366548,Les Dissociés,0,0.0,0.0,2015-11-24,tt5148864,fr
35083,351694,Monkey King: Hero Is Back,10000000,150000000.0,150000000.0,2015-07-10,tt4644382,zh
35084,260928,Double Down,0,0.0,0.0,2005-01-01,tt1561457,en
35085,300693,Truth,9600000,2541554.0,2541554.0,2015-09-12,tt3859076,en
35086,218275,The Letters,1,1.0,1.0,2015-12-04,tt1445208,en
35087,15706,Another Gay Sequel: Gays Gone Wild!,0,0.0,0.0,2008-11-06,tt1051981,en
35088,301816,Christmas Icetastrophe,0,0.0,0.0,2014-12-20,tt3993802,en
35089,338438,The Invincible Masked Rider,0,0.0,0.0,1963-03-29,tt0056103,it
35090,107100,Seattle Superstorm,0,0.0,0.0,2012-03-31,tt1910615,fr
35091,81409,Fury of Achilles,0,0.0,0.0,1962-09-23,tt0056104,it
35092,74082,"Rome, the other face of violence",0,0.0,0.0,1976-07-27,tt0200052,it
35093,106155,A Special Cop in Action,0,0.0,0.0,1976-11-27,tt0179901,it
35094,96460,Violent City,0,0.0,0.0,1975-08-13,tt0073633,it
35095,324194,7 Golden Monks,0,0.0,0.0,1966-02-08,tt0186532,it
35096,295389,Decameron proibitissimo (Boccaccio mio statte zitto),0,0.0,0.0,1972-08-03,tt0068463,it
35097,103122,Desirable Teacher,0,0.0,0.0,1981-09-19,tt0082904,it
35098,29395,Brave,0,0.0,0.0,1994-01-01,tt0109331,en
35099,323656,Just Jim,400000,0.0,0.0,2015-09-25,tt3291148,en
35100,285959,Valentino,1300000,1550000.0,1550000.0,1951-03-08,tt0044177,en
35101,33923,Chicago Deadline,0,0.0,0.0,1949-10-17,tt0041243,en
35102,44001,The Unseen,0,0.0,0.0,1945-05-12,tt0038205,en
35103,27034,Desert Fury,0,0.0,0.0,1947-08-15,tt0039311,en
35104,49502,So Evil My Love,0,0.0,0.0,1948-03-03,tt0040809,en
35105,320853,Sealed Verdict,0,0.0,0.0,1948-11-05,tt0040764,en
35106,136793,Dino Time,0,0.0,0.0,2012-12-07,tt1321862,en
35107,354072,Our Times,0,0.0,0.0,2015-08-13,tt4967094,zh
35108,339562,To the Fore,0,0.0,0.0,2015-08-06,tt4788638,zh
35109,78570,Top Cat The Movie,0,0.0,0.0,2011-09-16,tt1821680,es
35110,318846,The Big Short,28000000,133346506.0,133346506.0,2015-12-11,tt1596363,en
35111,321621,The Throwaways,0,0.0,0.0,2015-01-30,tt4076980,en
35112,9048,A Chinese Ghost Story III,0,0.0,0.0,1991-07-18,tt0102932,cn
35113,333088,Applesauce,0,0.0,0.0,2015-11-24,tt4270878,en
35114,340816,Christmas Eve,0,0.0,0.0,2015-12-04,tt3703148,en
35115,85304,John Lennon - Plastic Ono Band,0,0.0,0.0,2008-04-29,tt0498719,en
35116,342831,Sherlock Holmes,0,0.0,0.0,1916-06-30,tt0007338,en
35117,25041,The American Mall,0,0.0,0.0,2008-08-11,tt1160313,en
35118,333968,How to Win at Checkers (Every Time),0,0.0,0.0,2015-04-03,tt4370256,th
35119,17223,Two Tigers,0,0.0,0.0,2007-02-14,tt0867205,en
35120,72246,"Sex, Lies and Death",0,0.0,0.0,2011-01-01,tt1977903,es
35121,248706,Mrs. Lambert Remembers Love,0,0.0,0.0,1991-05-12,tt0102475,hu
35122,347969,The Ridiculous 6,60000000,0.0,0.0,2015-12-11,tt2479478,en
35123,166178,Fighting Fish,0,0.0,0.0,2012-10-01,tt2360334,th
35124,338930,Loham,1050255,2250547.0,2250547.0,2015-08-20,tt4881242,ml
35125,332827,Ennum Eppozhum,0,0.0,0.0,2015-03-27,tt4553712,ml
35126,120149,Spirit,598500,0.0,0.0,2012-06-14,tt2175672,ml
35127,68982,Psychic Killer,0,0.0,0.0,1975-12-01,tt0073586,en
35128,347497,Chaos on the Bridge,0,0.0,0.0,2015-08-25,tt2880448,en
35129,367735,John Mulaney: The Comeback Kid,0,0.0,0.0,2015-11-13,tt5069564,en
35130,247777,L for Leisure,0,0.0,0.0,2014-01-24,tt3921418,en
35131,246355,Saw,0,0.0,0.0,2003-01-01,tt0495241,en
35132,299579,Northpole,0,0.0,0.0,2014-11-15,tt3595848,en
35133,371818,Ouzeri Tsitsanis,0,0.0,0.0,2015-12-03,tt4508712,el
35134,185744,Amy Schumer: Mostly Sex Stuff,0,0.0,0.0,2012-08-18,tt2346046,en
35135,48009,Loup,0,0.0,0.0,2009-12-09,tt1535103,fr
35136,367551,American Hero,0,0.0,0.0,2015-12-11,tt4733536,en
35137,324291,Night Owls,0,0.0,0.0,2015-03-15,tt3591436,en
35138,137366,Led Zeppelin - Celebration Day,0,0.0,0.0,2012-10-17,tt2414166,en
35139,264397,The Incident,0,0.0,0.0,2014-05-17,tt3528756,es
35140,143546,The Chiefs,0,0.0,0.0,2004-10-07,tt0410214,en
35141,107235,Architecture 101,0,0.0,0.0,2012-03-22,tt2337981,ko
35142,160564,Under the Rainbow,0,0.0,0.0,2013-03-05,tt2241691,en
35143,332179,April 9th,0,0.0,0.0,2015-03-09,tt3542188,da
35144,363683,I Believe in Miracles,768,0.0,0.0,2015-10-13,tt5098836,en
35145,339145,The Girl in the Book,0,0.0,0.0,2015-06-13,tt2980554,en
35146,312452,La Vague,0,0.0,0.0,1891-11-15,tt3508566,xx
35147,105157,A Hand Shake,0,0.0,0.0,1892-01-01,tt0241524,en
35148,297789,Angels of Revolution,0,0.0,0.0,2014-11-05,tt4163138,ru
35149,237584,Mojave,0,0.0,0.0,2015-04-18,tt2322517,en
35150,299511,Steak (R)évolution,0,0.0,0.0,2014-11-05,tt2827708,fr
35151,195867,Visitors of the Night,0,0.0,0.0,1995-11-26,tt0114860,en
35152,203066,Motorcycle Gang,0,0.0,0.0,1994-09-25,tt0110573,en
35153,179375,Red Wine,0,0.0,0.0,2013-03-22,tt2773898,ml
35154,84186,China Heavyweight,0,0.0,0.0,2012-07-06,tt2082232,en
35155,291146,Yalom's Cure,0,0.0,0.0,2014-05-20,tt3228360,en
35156,56685,Psalm 21,0,0.0,0.0,2009-01-01,tt1322355,en
35157,207936,Tumbledown,0,135026.0,135026.0,2015-04-18,tt2338424,en
35158,267094,9-Man,0,0.0,0.0,2014-04-27,tt2986300,en
35159,156135,La Sfida,0,0.0,0.0,1958-09-06,tt0051530,it
35160,78101,Many Wars Ago,97,0.0,0.0,1970-09-16,tt0066511,it
35161,163706,Chronicle of a Death Foretold,0,0.0,0.0,1987-05-07,tt0092800,it
35162,73954,The Palermo Connection,0,0.0,0.0,1990-02-01,tt0099430,en
35163,182843,Mortacci,0,0.0,0.0,1989-04-25,tt0097913,it
35164,162056,Il minestrone,0,0.0,0.0,1981-12-30,tt0082752,it
35165,93064,Bawdy Tales,0,0.0,0.0,1973-01-01,tt0205430,en
35166,150958,Ostia,0,0.0,0.0,1970-03-11,tt0210209,it
35167,27009,Beneath Loch Ness,0,0.0,0.0,2002-01-01,tt0256155,en
35168,30922,Atomic Train,0,0.0,0.0,1999-05-16,tt0144039,en
35169,25568,The Dream Is Alive,0,0.0,0.0,1985-06-01,tt0089050,en
35170,6884,Evil Alien Conquerors,0,0.0,0.0,2003-12-03,tt0305556,en
35171,22162,A Kid in Aladdin's Palace,0,0.0,0.0,1998-01-01,tt0127624,en
35172,46431,The Education Of Shelby Knox,0,0.0,0.0,2005-06-21,tt0427206,en
35173,98456,The Girl on the Stone,0,0.0,0.0,2007-07-27,tt0476576,es
35174,31377,Spy School,0,0.0,0.0,2008-01-01,tt0484831,en
35175,26736,Wizards of Waverly Place: The Movie,0,0.0,0.0,2009-08-28,tt1369845,en
